"No.","Time","Source","Destination","Protocol","Length","Info"
"1067","37.362166300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1068","37.362203600","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=902927 Win=64620 Len=0"
"1069","37.362269400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1070","37.362269400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1071","37.362269400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1072","37.362269400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1073","37.362314100","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=908671 Win=64620 Len=0"
"1074","37.362355300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1075","37.362355300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1076","37.362355300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1077","37.362355300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1078","37.362373200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=914415 Win=64620 Len=0"
"1079","37.363164000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1080","37.363164000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1081","37.363164000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1082","37.363164000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1083","37.363182200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=920159 Win=64620 Len=0"
"1084","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1085","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1086","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
