"No.","Time","Source","Destination","Protocol","Length","Info"
"12173","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7254445 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12174","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7255901 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12175","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7257357 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12176]"
"12176","33.358500900","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data"
"12177","33.358500900","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [PSH, ACK] Seq=7260269 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12201]"
"12178","33.358583200","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6948685 Win=8191 Len=0"
"12179","33.358613100","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6951597 Win=8191 Len=0"
"12180","33.358658200","140.82.113.4","10.1.3.206","TCP","60","443  >  53903 [ACK] Seq=504356 Ack=14218 Win=163 Len=0"
"12181","33.358658200","140.82.113.4","10.1.3.206","TCP","60","443  >  53903 [ACK] Seq=504356 Ack=14352 Win=166 Len=0"
"12182","33.358750100","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6954509 Win=8191 Len=0"
"12183","33.358792400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6957421 Win=8191 Len=0"
"12184","33.358863700","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6960333 Win=8191 Len=0"
"12185","33.358912400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6963245 Win=8191 Len=0"
"12186","33.358934800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6966157 Win=8191 Len=0"
"12187","33.358958000","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6969069 Win=8191 Len=0"
"12188","33.358992500","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6971981 Win=8191 Len=0"
"12189","33.359019500","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6974893 Win=8191 Len=0"
"12190","33.359021000","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7261725 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12201]"
"12191","33.359021000","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7263181 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12201]"
"12192","33.359021000","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7264637 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12201]"
"12193","33.359050900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6977805 Win=8191 Len=0"
"12194","33.359021000","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7266093 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 12201]"
