"No.","Time","Source","Destination","Protocol","Length","Info"
"1256","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=170318 Win=65535 Len=0"
"1257","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=174953 Win=65535 Len=0"
"1258","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=179591 Win=65535 Len=0"
"1259","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=182471 Win=65535 Len=0"
"1260","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=184232 Win=65535 Len=0"
"1261","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=188875 Win=65535 Len=0"
"1262","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=191755 Win=65535 Len=0"
"1263","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=193518 Win=65535 Len=0"
"1264","42.137621800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=197838 Win=65535 Len=0"
"1265","42.147714100","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=199600 Win=65535 Len=0"
"1266","42.148164800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=202480 Win=65535 Len=0"
"1267","42.163558900","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","74","443  >  49419 [ACK] Seq=1073130 Ack=203837 Win=65535 Len=0"
"1268","42.188511700","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","704","Application Data"
"1269","42.188851100","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TLSv1.2","116","Application Data"
"1270","42.192244200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","112","Application Data"
